page,name,brand,link,price,old,new,cpu,cpu_brand,ram_capacity,ram_brand,hard_drive_type,hard_drive_capacity,card,card_brand,screen_size,screen_type
laptopworld,Laptop Lenovo ThinkPad X1 Yoga Gen 8 21HQ007DVN (Core™ i7-1355U | 32GB | 512GB | Intel® Iris® Xe | 14 WQUXGA OLED | Cảm ứng  | Win 11 Pro | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-x1-yoga-gen-8-21hq007dvn,63520000.0,0,1,Intel Core i71355U ,Intel,32.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,OLED
laptopworld,Laptop Lenovo ThinkPad X1 Yoga Gen 8 21HQ007BVN (Core™ i7-1355U | 16GB | 1TB | Intel® Iris® Xe | 14 WQUXGA OLED | Cảm ứng  | Win 11 Pro | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-x1-yoga-gen-8-21hq007bvn,63340000.0,0,1,Intel Core i71355U ,Intel,16.0,DDR5,SSD,1TB,Intel Iris Xe Graphics,Intel,14.0,OLED
laptopworld,Laptop Lenovo ThinkPad X1 Yoga Gen 8 21HQ007CVN (Core™ i7-1355U | 16GB | 512GB | Intel® Iris® Xe | 14 WQUXGA OLED | Cảm ứng  | Win 11 Pro | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-x1-yoga-gen-8-21hq007cvn,61880000.0,0,1,Intel Core i71355U ,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,OLED
laptopworld,Laptop Lenovo ThinkPad X1 2-in-1 Gen 9 21KE004PVN (Ultra 7 155U | 32GB | 1TB | Intel® Graphics | 14.0inch 2.8K OLED | Cảm ứng | Win 11 Pro | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-x1-2-in-1-gen-9-21ke004pvn,63440000.0,0,1,Intel Core Ultra 7 155U ,Intel,32.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,8K
laptopworld,Laptop Lenovo ThinkPad X1 2-in-1 Gen 9  21KE004MVN (Ultra 7 155U | 32GB | 1TB | Intel® Graphics | 14.0inch WUXGA | Cảm ứng | Win 11 Pro | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-x1-2-in-1-gen-9-21ke004mvn,61100000.0,0,1,Intel Core Ultra 7 155U ,Intel,32.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad X1 2-in-1 Gen 9  21KE004NVN (Ultra 7 155U | 16GB | 512GB | Intel® Graphics | 14.0inch WUXGA | Cảm ứng | Win 11 Pro | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-x1-2-in-1-gen-9-21ke004nvn,58040000.0,0,1,Intel Core Ultra 7 155U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad T16 Gen 3 21MN007HVN (Core™ Ultra 5 125U | 16GB | 512GB | Intel® Graphics | 16 inch WUXGA | Win 11 Pro | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-t16-gen-3-21mn007hvn,33930000.0,0,1,Intel Core Ultra 5 125U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad T16 Gen 3 21MN0077VA (Core™ Ultra 5 125U | 32GB | 1TB | Intel® Graphics | 16 inch WUXGA | NoOS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-t16-gen-3-21mn0077va,31930000.0,0,1,Intel Core Ultra 5 125U ,Intel,32.0,DDR5,SSD,1TB,Intel Graphics,Intel,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad T16 Gen 3 21MN0076VA (Core™ Ultra 5 125U | 16GB | 1TB | Intel® Graphics | 16 inch WUXGA | NoOS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-t16-gen-3-21mn0076va,30140000.0,0,1,Intel Core Ultra 5 125U ,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad T16 Gen 3 21MN0075VA (Core™ Ultra 5 125U | 16GB | 512GB | Intel® Graphics | 16 inch WUXGA | NoOS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-t16-gen-3-21mn0075va,29050000.0,0,1,Intel Core Ultra 5 125U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad T16 Gen 3 21MN007AVA (Core™ Ultra 5 125H | 32GB | 1TB | Intel® Arc™ Graphics | 16 inch WUXGA | NoOS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-t16-gen-3-21mn007ava,32300000.0,0,1,Intel Core Ultra 5 125H ,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad T16 Gen 3 21MN0079VA (Core™ Ultra 5 125H | 16GB | 1TB | Intel® Arc™ Graphics | 16 inch WUXGA | NoOS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-t16-gen-3-21mn0079va,30500000.0,0,1,Intel Core Ultra 5 125H ,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad T16 Gen 3 21MN0078VA (Core™ Ultra 5 125H | 16GB | 512GB | Intel® Arc™ Graphics | 16 inch WUXGA | NoOS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-t16-gen-3-21mn0078va,29410000.0,0,1,Intel Core Ultra 5 125H ,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad L14 Gen 5 21L1003UVA (Core™ Ultra 7 155U | 32GB | 1TB | Intel® Graphics | 14 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-l14-gen-5-21l1003uva,31390000.0,0,1,Intel Core Ultra 7 155U ,Intel,32.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad L14 Gen 5 21L1003WVA (Core™ Ultra 7 155U | 16GB | 512GB | Intel® Graphics | 14 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-l14-gen-5-21l1003wva,28500000.0,0,1,Intel Core Ultra 7 155U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad L14 Gen 5 21L1004AVN (Core™ Ultra 7 155H | 16GB | 512GB |  Intel® Arc™ Graphics | 14 inch WUXGA | Win 11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-l14-gen-5-21l1004avn,33210000.0,0,1,Intel Core Ultra 7 155H ,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad L14 Gen 5 21L1003RVA (Core™ Ultra 7 155H | 32GB | 1TB |  Intel® Arc™ Graphics | 14 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-l14-gen-5-21l1003rva,32480000.0,0,1,Intel Core Ultra 7 155H ,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad L14 Gen 5 21L1003TVA (Core™ Ultra 7 155H | 16GB | 512GB |  Intel® Arc™ Graphics | 14 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-l14-gen-5-21l1003tva,29590000.0,0,1,Intel Core Ultra 7 155H ,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad L14 Gen 5 21L10041VA (Core™ Ultra 5 125U | 32GB | 1TB | Intel®  Graphics | 14 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-l14-gen-5-21l10041va,26680000.0,0,1,Intel Core Ultra 5 125U ,Intel,32.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad L14 Gen 5 21L10043VA (Core™ Ultra 5 125U | 16GB | 512GB | Intel®  Graphics | 14 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-l14-gen-5-21l10043va,23790000.0,0,1,Intel Core Ultra 5 125U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad L14 Gen 5 21L1003XVA (Core™ Ultra 5 125H | 32GB | 1TB |  Intel® Arc™ Graphics | 14 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-l14-gen-5-21l10040va-1,27790000.0,0,1,Intel Core Ultra 5 125H ,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad L14 Gen 5 21L10040VA (Core™ Ultra 5 125H | 16GB | 512GB |  Intel® Arc™ Graphics | 14 inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-l14-gen-5-21l10040va,24890000.0,0,1,Intel Core Ultra 5 125H ,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E16 Gen 2 21M5001QVN (Ryzen™ 5-7535U | 16GB | 1TB | AMD Radeon™ 660M Graphics | 16.0inch WUXGA | Win 11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e16-gen-2-21m5001qvn,22890000.0,0,1,AMD Ryzen 57535U ,AMD,16.0,DDR5,SSD,1TB,AMD Radeon 660M Graphics,AMD,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad E16 Gen 2 21M5001PVN (Ryzen™ 5-7535U | 16GB | 512GB | AMD Radeon™ 660M Graphics | 16.0inch WUXGA | Win 11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e16-gen-2-21m5001pvn,21060000.0,0,1,AMD Ryzen 57535U ,AMD,16.0,DDR5,SSD,512GB,AMD Radeon 660M Graphics,AMD,16.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 6 21M7004LVN (Core™ Ultra 5 125U | 32GB | 1TB | Intel® Graphics | 14inch WUXGA | Win 11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-6-21m7004lvn,26680000.0,0,1,Intel Core Ultra 5 125U ,Intel,32.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 6 21M7004KVN (Core™ Ultra 5 125U | 16GB | 1TB | Intel® Graphics | 14inch WUXGA | Win 11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-6-21m7004kvn,24890000.0,0,1,Intel Core Ultra 5 125U ,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 6 21M7004JVN (Core™ Ultra 5 125U | 16GB | 512GB | Intel® Graphics | 14inch WUXGA | Win 11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-6-21m7004jvn,23790000.0,0,1,Intel Core Ultra 5 125U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 6 21M7004HVA (Core™ Ultra 5 125U | 16GB | 1TB | Intel® Graphics | 14inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-6-21m7004hva,23610000.0,0,1,Intel Core Ultra 5 125U ,Intel,16.0,DDR5,SSD,1TB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 6 21M7004GVA (Core™ Ultra 5 125U | 16GB | 512GB | Intel® Graphics | 14inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-6-21m7004gva,22520000.0,0,1,Intel Core Ultra 5 125U ,Intel,16.0,DDR5,SSD,512GB,Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 6 21M7004RVN (Core™ Ultra 5 125H | 32GB | 1TB | Intel® Arc™ Graphics | 14inch WUXGA | Win11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-6-21m7004rvn,27230000.0,0,1,Intel Core Ultra 5 125H ,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 6 21M7004QVN (Core™ Ultra 5 125H | 16GB | 1TB | Intel® Arc™ Graphics | 14inch WUXGA | Win11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-6-21m7004qvn,25430000.0,0,1,Intel Core Ultra 5 125H ,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 6 21M7004PVN (Core™ Ultra 5 125H | 16GB | 512GB | Intel® Arc™ Graphics | 14inch WUXGA | Win11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-6-21m7004pvn,24340000.0,0,1,Intel Core Ultra 5 125H ,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 6 21M7004NVA (Core™ Ultra 5 125H | 16GB | 1TB | Intel® Arc™ Graphics | 14inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-6-21m7004nva,24160000.0,0,1,Intel Core Ultra 5 125H ,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 6 21M7004MVA (Core™ Ultra 5 125H | 16GB | 512GB | Intel® Arc™ Graphics | 14inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-6-21m7004mva,23070000.0,0,1,Intel Core Ultra 5 125H ,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 5 21JK00H1VN (Core™ i5-13420H | 16GB | 1TB | Intel® UHD Graphics | 14inch WUXGA | Win 11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00h1vn,22160000.0,0,1,Intel Core i513420H ,Intel,16.0,DDR4,SSD,1TB,Intel UHD Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 5 21JK00H6VN (Core™ i5-13420H | 8GB | 512GB | Intel® UHD Graphics | 14inch WUXGA | Win 11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00h6vn,20340000.0,0,1,Intel Core i513420H ,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 5 21JK00H5VN (Core™ i5-13420H | 16GB | 512GB | Intel® UHD Graphics | 14inch WUXGA | Win 11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00h5vn,21320000.0,0,1,Intel Core i513420H ,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 5 21JK00H4VA (Core™ i5-13420H | 16GB | 512GB | Intel® UHD Graphics | 14inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00h4va,19670000.0,0,1,Intel Core i513420H ,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 5 21JK00H3VA (Core™ i5-13420H | 8GB | 512GB | Intel® UHD Graphics | 14inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00h3va,19050000.0,0,1,Intel Core i513420H ,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,14.0,IPS
laptopworld,"Laptop Dell Inspiron 14 5430  (Core i5-1340P, Ram 16GB, 512GB SSD, Intel Iris Xe, 14 inch 2.5K,  Win 11, Bạc)",Laptop Dell,https://laptopworld.vn/laptop-dell-inspiron-14-5430-core-i5-1340p-ram-16gb-512gb-ssd-intel-iris-xe-14-inch-2-5k-win-11-bac,19990000.0,0,1,Intel Core i51340P ,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,
laptopworld,Laptop Lenovo ThinkPad E14 Gen 5 21JK00GXVN (Core™ i5-1335U | 16GB | 512GB | Intel® Iris® Xe Graphics | 14inch WUXGA | Win 11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00gxvn,22340000.0,0,1,Intel Core i51335U ,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 5 21JK00H2VN (Core™ i5-1335U | 8GB | 512GB | Intel® Iris® Xe Graphics | 14inch WUXGA | Win 11 | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00h2vn,21610000.0,0,1,Intel Core i51335U ,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 5 21JK00H0VA (Core™ i5-1335U | 16GB | 512GB | Intel® Iris® Xe Graphics | 14inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00h0va,21060000.0,0,1,Intel Core i51335U ,Intel,16.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad E14 Gen 5 21JK00GYVA (Core™ i5-1335U | 8GB | 512GB | Intel® Iris® Xe Graphics | 14inch WUXGA | No OS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-e14-gen-5-21jk00gyva,20340000.0,0,1,Intel Core i51335U ,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkBook 16 G7 ARP 21MW0008VN (Ryzen™ 5-7535HS | 16GB | 1TB | AMD Radeon™ 660M Graphics | 16 inch WUXGA | Win 11 | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkbook-16-g7-arp-21mw0008vn,22880000.0,0,1,AMD Ryzen 57535HS ,AMD,16.0,DDR5,SSD,1TB,AMD Radeon 660M Graphics,AMD,16.0,IPS
laptopworld,Laptop Lenovo ThinkBook 16 G7 ARP 21MW000BVN (Ryzen™ 5-7535HS | 16GB | 512GB | AMD Radeon™ 660M Graphics | 16 inch WUXGA | Win 11 | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkbook-16-g7-arp-21mw000bvn,21790000.0,0,1,AMD Ryzen 57535HS ,AMD,16.0,DDR5,SSD,512GB,AMD Radeon 660M Graphics,AMD,16.0,IPS
laptopworld,Laptop Lenovo ThinkBook 16 G6 ABP 21KK0062VN (AMD Ryzen 5 7530U | 16GB | 1TB | AMD Radeon™ Graphics | 16 inch WQXGA | Win 11 | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkbook-16-g6-abp-21kk0062vn,23070000.0,0,1,AMD Ryzen 5 7530U ,AMD,16.0,DDR4,SSD,1TB,AMD Radeon Graphics,AMD,16.0,IPS
laptopworld,Laptop Lenovo ThinkBook 14 G7 IML 21MR006XVN (Core™ Ultra 5 125U | 16GB | 1TB | Intel® Graphics | 14 inch WUXGA | Win 11 | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkbook-14-g7-iml-21mr006xvn,23980000.0,0,1,Intel Core Ultra 5 125U ,Intel,16.0,DDR5,SSD,1TB,Integrated Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkBook 14 G7 IML 21MR006YVN (Core™ Ultra 5 125U | 16GB | 512GB | Intel® Graphics | 14 inch WUXGA | Win 11 | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkbook-14-g7-iml-21mr006yvn,22880000.0,0,1,Intel Core Ultra 5 125U ,Intel,16.0,DDR5,SSD,512GB,Integrated Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkBook 14 G7 IML 21MR006WVN (Core™ Ultra 5 125U | 16GB | 512GB | Intel® Graphics | 14 inch WUXGA | No OS | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkbook-14-g7-iml-21mr006wvn,20990000.0,0,1,Intel Core Ultra 5 125U ,Intel,16.0,DDR5,SSD,512GB,Integrated Intel Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo V14 G5 IRL 83HD0009VN (Core™ 7 150U | 16GB | 512GB | Intel® Graphics | 14 inch FHD | Win 11 | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-v14-g5-irl-83hd0009vn,22980000.0,0,1,Intel Core 7 150U ,Intel,16.0,DDR5,SSD,512GB,Integrated Intel Graphics,Intel,14.0,HD
laptopworld,Laptop Lenovo ThinkPad X1 Carbon Gen 12 21KC008NVN (Ultra 7 155H | 32GB | 1TB | Intel Arc Graphics | 14.0inch WUXGA | Win 11 Pro | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-x1-carbon-gen-12-21kc008nvn,56390000.0,0,1,Intel Core Ultra 7 155H ,Intel,32.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad X1 Carbon Gen 12 21KC008MVN (Ultra 7 155H | 16GB | 512GB | Intel Arc Graphics | 14.0inch WUXGA | Win 11 Pro | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-x1-carbon-gen-12-21kc008mvn,53390000.0,0,1,Intel Core Ultra 7 155H ,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo ThinkPad T14s Gen 4 21F7S7P400 (Core i7-1360P | 16GB | 512GB | Intel Iris Xe Graphics | 14 inch WUXGA | NoOS | Đen),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkpad-t14s-gen-4-21f7s7p400,36990000.0,0,1,Intel Core i71360P ,Intel,16.0,DDR5,SSD,512GB,Intel Iris Xe Graphics,Intel,14.0,IPS
laptopworld,Laptop Lenovo V15 G4 IRU 83A100G0VN (Core™ i5-13420H | 16GB | 512GB | Intel® UHD Graphics | 15.6 inch FHD | Win 11 | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-v15-g4-iru-83a100g0vn,15590000.0,0,1,Intel Core i513420H ,Intel,16.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
laptopworld,Laptop Acer Aspire 3 A314-42P-R3B3 NX.KSFSV.001 (Ryzen 7-5700U | 16GB | 512GB | AMD Radeon Graphics | 14 inch WUXGA | Win 11 | Bạc),Laptop Acer,https://laptopworld.vn/laptop-acer-aspire-3-a314-42p-r3b3-nx-ksfsv-001,13990000.0,0,1,AMD Ryzen 75700U ,AMD,16.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,14.0,TFT
laptopworld,Laptop Asus ExpertBook B5 B5404CMA-Q70249W (Core™ Ultra 5 125H | 16GB | 512GB | Intel® Arc™ Graphics | 14.0 WUXGA | Win 11 | Đen),Laptop Asus,https://laptopworld.vn/laptop-asus-expertbook-b5-b5404cma-q70249w,27990000.0,0,1,Intel Core Ultra 5 125H ,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,
laptopworld,Lenovo Ideapad Slim 5 14IMH9 83DA006TVN (Core™ Ultra 5 125H | 16GB | 1TB | Intel® Arc™ Graphics | 14 inch WUXGA OLED | Win 11 | Xám),Lenovo,https://laptopworld.vn/lenovo-ideapad-slim-5-14imh9-83da006tvn,23690000.0,0,1,Intel Core Ultra 5 125H ,Intel,16.0,DDR5,SSD,1TB,Intel Arc Graphics,Intel,14.0,OLED
laptopworld,Laptop Lenovo Yoga Pro 7 14IMH9 83E2005DVN (Core™ Ultra 7 155H | 32GB | 1TB | RTX 4050 | 14.5inch 2.8K OLED | Win 11 | Xanh),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-yoga-pro-7-14imh9-83e2005dvn,47290000.0,0,1,Intel Core Ultra 7 155H ,Intel,32.0,DDR5,SSD,1TB,NVIDIA GeForce RTX 4050 6GB GDDR6,Nvidia,14.5,8K
laptopworld,Laptop Lenovo ThinkBook 16 G6 ABP 21KK0061VN (Ryzen 7-7730U | 16GB | 512GB | AMD Radeon | 16 inch WQXGA | Win 11 | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-thinkbook-16-g6-abp-21kk0061vn,22990000.0,0,1,AMD Ryzen 77730U ,AMD,16.0,DDR4,SSD,512GB,AMD Radeon Graphics,AMD,16.0,IPS
laptopworld,Laptop Lenovo V15 G4 AMN 82YU00V9VN (Ryzen™ 5 7520U | 16GB | 512GB | AMD Radeon™ Graphics  | 15.6 inch FHD | Win 11 | Xám),Laptop Lenovo,https://laptopworld.vn/laptop-lenovo-v15-g4-amn-82yu00v9vn,14350000.0,0,1,AMD Ryzen 5 7520U ,AMD,16.0,DDR5,SSD,512GB,AMD Radeon 610M Graphics,AMD,15.6,HD
laptopworld,Lenovo V15 G4 IRU 83A100FYVN (Core™ i5-13420H | 8GB | 512GB | Intel® UHD Graphics  | 15.6 inch FHD | Win 11 | Xám),Lenovo,https://laptopworld.vn/lenovo-v15-g4-iru-83a100fyvn,15090000.0,0,1,Intel Core i513420H ,Intel,8.0,DDR4,SSD,512GB,Intel UHD Graphics,Intel,15.6,HD
laptopworld,Laptop Asus ExpertBook B5 B5404CMA-Q70250W (Core™ Ultra 7 155H | 16GB | 512GB | Intel® Arc™ Graphics | 14.0 WUXGA | Win 11 | Đen),Laptop Asus,https://laptopworld.vn/laptop-asus-expertbook-b5-b5404cma-q70250w,31990000.0,0,1,Intel Core Ultra 7 155H ,Intel,16.0,DDR5,SSD,512GB,Intel Arc Graphics,Intel,14.0,
laptopworld,Laptop Acer Aspire Lite 15 AL15-51M-55NB NX.KRSSV.001 (Core i5-1135G7 | 8GB | 512GB | Intel Iris Xe Graphics | 15.6inch FHD | Win 11 | Xám),Laptop Acer,https://laptopworld.vn/laptop-acer-aspire-lite-15-al15-51m-55nb-nx-krssv-001,12990000.0,0,1,Intel Core i51155G7 ,Intel,8.0,DDR4,SSD,512GB,Intel Iris Xe Graphics,Intel,15.6,HD
